domain,subject_id,session_id,run_id,task,chunk_start,chunk_end,chunk_path,csv_mean_fd,csv_max_fd,par_fd_mean,par_fd_max,par_fd_std,shape,voxel_size,has_nan,has_inf,intensity_min,intensity_max,intensity_mean,dvars_mean,dvars_max,tsnr_mean,tsnr_median,gs_mean,gs_std,n_vols,load_error,split,qc_flags
motion_free,ICC241,2,1,rest10,256,275,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-256-275.nii.gz,0.147822,0.232837,0.1452220457894737,0.23283664,0.06769436419225268,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,495.51275634765625,34.90548324584961,1.4294459819793701,1.5137754678726196,156.51272583007812,140.86871337890625,34.90544128417969,0.024662693962454796,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,276,295,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-276-295.nii.gz,0.141456,0.229855,0.1450708314736842,0.22985489,0.04772040461686661,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,493.7835998535156,34.9448356628418,1.4675321578979492,1.6444871425628662,155.0230712890625,139.50015258789062,34.9448127746582,0.022900627925992012,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,296,315,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-296-315.nii.gz,0.138032,0.23569,0.1336257122105263,0.23568971,0.052141238968624985,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,495.25213623046875,34.91862106323242,1.4266586303710938,1.582088589668274,153.58798217773438,138.26766967773438,34.918601989746094,0.031245606020092964,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,316,335,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-316-335.nii.gz,0.140732,0.216781,0.1408456647368421,0.21678074999999997,0.06173705769291163,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,493.89398193359375,34.855411529541016,1.3843094110488892,1.503074288368225,155.56109619140625,138.3260955810547,34.85551452636719,0.05905569717288017,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,336,355,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-336-355.nii.gz,0.137039,0.233174,0.13567761263157893,0.2331742,0.053739025280783594,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,494.7605285644531,34.81858825683594,1.447306513786316,1.5875728130340576,154.63958740234375,140.63632202148438,34.81862258911133,0.03806636855006218,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,356,375,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-356-375.nii.gz,0.126761,0.211374,0.1283779747368421,0.21137405,0.056785517717584,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,494.0237121582031,34.864688873291016,1.3703774213790894,1.4261733293533325,162.8896026611328,146.3468017578125,34.86469268798828,0.028956258669495583,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,376,395,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-376-395.nii.gz,0.144205,0.247831,0.14058077684210524,0.24783082,0.04986148089834301,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,494.5419006347656,34.9111213684082,1.4374080896377563,1.537408471107483,149.13743591308594,137.39678955078125,34.91112518310547,0.060378629714250565,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,396,415,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-396-415.nii.gz,0.135509,0.219964,0.13373599736842104,0.21996353999999999,0.051807928732516696,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,494.1068115234375,34.907691955566406,1.4447108507156372,1.6406896114349365,151.18760681152344,137.131103515625,34.9077033996582,0.06427085399627686,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,416,435,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-416-435.nii.gz,0.130571,0.220081,0.13350407680263157,0.22008068,0.041934132841271086,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,494.677001953125,34.94762420654297,1.4438092708587646,1.5493496656417847,156.7388916015625,140.51060485839844,34.94764709472656,0.02177785523235798,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,436,455,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-436-455.nii.gz,0.132569,0.21508,0.13580909222105264,0.215080469,0.054488378159300334,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,495.4106140136719,34.940818786621094,1.4829157590866089,1.6493539810180664,152.02467346191406,137.04840087890625,34.940792083740234,0.02930930256843567,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,456,475,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-456-475.nii.gz,0.123663,0.247096,0.11965203091052631,0.247095809,0.05101492342166742,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,495.2388916015625,34.91055679321289,1.4200125932693481,1.5384541749954224,156.79071044921875,141.41842651367188,34.91055679321289,0.032843731343746185,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,476,495,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-476-495.nii.gz,0.1025,0.162682,0.09990761073684211,0.162682415,0.04447915977094972,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,494.74346923828125,34.85660934448242,1.4312857389450073,1.5446875095367432,151.4104461669922,135.87606811523438,34.856605529785156,0.04399045184254646,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,496,515,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-496-515.nii.gz,0.11366,0.20242,0.11067038910526318,0.20242007499999998,0.05042416381632286,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,494.0499267578125,34.85285186767578,1.4063419103622437,1.559788465499878,152.62188720703125,139.13404846191406,34.85287857055664,0.06630878895521164,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,516,535,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-516-535.nii.gz,0.125384,0.223193,0.12822540992105264,0.223192554,0.05061860376629977,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,496.0339050292969,34.976661682128906,1.4829021692276,1.6410094499588013,145.3240203857422,132.17955017089844,34.97666931152344,0.07437463104724884,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,536,555,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-536-555.nii.gz,0.110836,0.182528,0.11244303378947369,0.18252771,0.03965091601856074,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,494.85748291015625,34.95070266723633,1.4380064010620117,1.6248828172683716,151.7786865234375,137.05255126953125,34.950679779052734,0.04675266891717911,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,556,575,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-556-575.nii.gz,0.120831,0.234941,0.12270216578947367,0.23494076,0.05560227153283368,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,495.9022216796875,34.84269714355469,1.3883311748504639,1.5646421909332275,140.1208953857422,127.96797180175781,34.84270477294922,0.103786900639534,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,576,595,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-576-595.nii.gz,0.107772,0.187572,0.10589788736842105,0.18757154,0.044558382318255235,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,494.2297058105469,34.820533752441406,1.419269323348999,1.6152311563491821,150.2038116455078,135.726318359375,34.82057189941406,0.07428920269012451,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,596,615,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-596-615.nii.gz,0.118773,0.190946,0.11715197542105263,0.1909462,0.039954618947827536,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,494.10076904296875,34.92695999145508,1.5395585298538208,1.7127426862716675,153.47398376464844,138.36569213867188,34.927005767822266,0.030039215460419655,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,616,635,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-616-635.nii.gz,0.11689,0.196123,0.1194374254736842,0.196123308,0.04560408633602597,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,492.4088439941406,34.90946578979492,1.4324373006820679,1.659375548362732,153.3218994140625,138.8300323486328,34.909446716308594,0.03712340071797371,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,636,655,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-636-655.nii.gz,0.115613,0.211613,0.1178466977894737,0.21161265,0.046313405841421705,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,494.4519958496094,34.91823959350586,1.4260691404342651,1.5371983051300049,153.0748748779297,138.79916381835938,34.918216705322266,0.0395619161427021,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,673,692,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-673-692.nii.gz,0.113686,0.194225,0.11069780157894737,0.194224785,0.04772993584757648,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,492.5193786621094,34.86921691894531,1.408873438835144,1.5417120456695557,148.0853729248047,136.0712127685547,34.869171142578125,0.05841318145394325,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,693,712,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-693-712.nii.gz,0.112932,0.174161,0.10991363782105264,0.17416079899999998,0.03983245922190303,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,491.90362548828125,34.86887741088867,1.3825044631958008,1.5284725427627563,153.4514923095703,140.51907348632812,34.86885070800781,0.05177655443549156,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,713,732,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-713-732.nii.gz,0.122367,0.208004,0.12091921315789474,0.20800364999999998,0.050179488847548505,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,491.63128662109375,34.847137451171875,1.3591792583465576,1.4427638053894043,152.36044311523438,139.41262817382812,34.84716033935547,0.06209566444158554,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,733,752,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-733-752.nii.gz,0.122548,0.207691,0.12563719398947368,0.20769120500000005,0.04910600916296147,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,492.82916259765625,34.89670944213867,1.4081674814224243,1.5032240152359009,147.07298278808594,133.48611450195312,34.896766662597656,0.06501820683479309,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,816,835,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-816-835.nii.gz,0.129499,0.226669,0.1324804673684211,0.22666862000000002,0.05622811661320968,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,488.6424865722656,34.87540817260742,1.3714357614517212,1.522814154624939,150.70079040527344,138.54806518554688,34.87541580200195,0.07878720760345459,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,836,855,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-836-855.nii.gz,0.127074,0.195709,0.12401147789473682,0.19570939999999992,0.04935940026948616,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,488.2005920410156,34.946868896484375,1.418280005455017,1.5596199035644531,150.17283630371094,138.85061645507812,34.946937561035156,0.08731137961149216,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,856,875,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-856-875.nii.gz,0.118906,0.191846,0.12003357368421053,0.19184635000000005,0.04317265405111133,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,489.43890380859375,34.886695861816406,1.397714376449585,1.5815608501434326,155.30902099609375,142.37457275390625,34.88672637939453,0.03326130658388138,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,906,925,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-906-925.nii.gz,0.128034,0.202368,0.1258943947368421,0.2023683,0.05036686345639075,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,489.6830139160156,34.916664123535156,1.3911428451538086,1.53127920627594,150.11514282226562,137.0645751953125,34.91669464111328,0.05115839093923569,20.0,,train,load_error:nan
motion_free,ICC241,2,1,rest10,926,945,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC241_ses-2_task-rest10_run-001_chunk-926-945.nii.gz,0.133819,0.20618,0.13475919736842107,0.20618034999999998,0.046843112519101775,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,487.5141296386719,34.84805679321289,1.3923574686050415,1.533359408378601,148.72547912597656,137.65594482421875,34.84809112548828,0.05925053358078003,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,174,193,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-174-193.nii.gz,0.088446,0.138495,0.08918894736842105,0.13849519999999998,0.030715498439033696,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,527.9188842773438,34.17279052734375,0.8592658042907715,0.9382652044296265,184.91259765625,169.27664184570312,34.172813415527344,0.03133097663521767,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,363,382,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-363-382.nii.gz,0.170404,0.244375,0.17093016894736843,0.2443754,0.047677511049898307,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,537.7737426757812,34.426212310791016,1.1142070293426514,1.2303630113601685,146.92100524902344,137.4077606201172,34.426246643066406,0.07917250692844391,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,383,402,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-383-402.nii.gz,0.145356,0.220367,0.1439896637368421,0.2203668,0.04825334417669127,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,538.7639770507812,34.35203170776367,1.089145541191101,1.2326076030731201,153.0995635986328,142.10552978515625,34.35202407836914,0.05575967952609062,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,449,468,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-449-468.nii.gz,0.133206,0.202915,0.13427217531578947,0.20291515000000002,0.05201012865281202,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,532.06005859375,34.43888854980469,1.137761116027832,1.2210161685943604,156.84783935546875,145.49205017089844,34.4388313293457,0.0386040098965168,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,469,488,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-469-488.nii.gz,0.136425,0.230853,0.1355751041263158,0.230852503,0.04694256065271148,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,533.0073852539062,34.42863082885742,1.1795130968093872,1.3631401062011719,151.78636169433594,139.85134887695312,34.428585052490234,0.02857566997408867,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,489,508,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-489-508.nii.gz,0.129415,0.205137,0.12669111422105264,0.205136995,0.05180167872517797,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,532.0045776367188,34.334163665771484,1.1101921796798706,1.295558214187622,157.23214721679688,143.6953125,34.33416748046875,0.04404599964618683,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,509,528,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-509-528.nii.gz,0.128314,0.235798,0.1312397096842105,0.23579825499999998,0.05826999339028539,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,533.7390747070312,34.409263610839844,1.1622081995010376,1.2804250717163086,149.25765991210938,138.1793212890625,34.40924072265625,0.06105972081422806,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,529,548,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-529-548.nii.gz,0.140217,0.210144,0.13934206363157894,0.21014364000000002,0.04178521076249642,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,532.8593139648438,34.33827209472656,1.130043625831604,1.2526036500930786,157.39361572265625,144.09002685546875,34.33823776245117,0.03400305658578873,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,549,568,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-549-568.nii.gz,0.105579,0.19527,0.10697911178947368,0.19526981,0.05029739160993924,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,531.1900024414062,34.326759338378906,1.125780463218689,1.2365210056304932,150.92300415039062,139.123779296875,34.32673263549805,0.06941983103752136,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,569,588,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-569-588.nii.gz,0.115411,0.188801,0.11918992522105262,0.18880051,0.037953029387677854,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,530.080322265625,34.2109375,1.091085433959961,1.2020683288574219,159.9763946533203,146.54876708984375,34.210906982421875,0.05020933225750923,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,589,608,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-589-608.nii.gz,0.122726,0.202044,0.1224904611578947,0.20204398,0.049186302440720635,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,530.9645385742188,34.32807159423828,1.1103254556655884,1.1790345907211304,163.75271606445312,148.66757202148438,34.32806396484375,0.026548508554697037,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,609,628,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-609-628.nii.gz,0.111804,0.186161,0.1140328214736842,0.18616071,0.04401341557554073,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,529.4390258789062,34.31922912597656,1.08026921749115,1.1627742052078247,165.7371826171875,152.61355590820312,34.319244384765625,0.03655045107007027,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,629,648,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-629-648.nii.gz,0.11007,0.204092,0.10747914821052629,0.20409190000000002,0.04821950171003881,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,528.3741455078125,34.308860778808594,1.09955632686615,1.1558454036712646,163.56056213378906,149.32095336914062,34.308868408203125,0.016904447227716446,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,649,668,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-649-668.nii.gz,0.115229,0.234066,0.11213572526315789,0.23406606,0.05929492693270269,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,527.0431518554688,34.34135437011719,1.0872185230255127,1.2032989263534546,163.4145965576172,149.4305419921875,34.34135818481445,0.03026481717824936,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,701,720,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-701-720.nii.gz,0.103734,0.191502,0.1060638294736842,0.19150224999999998,0.04050364154315048,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,527.2548217773438,34.19496154785156,1.045949101448059,1.1070358753204346,153.69032287597656,139.1421356201172,34.19492721557617,0.07139433175325394,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,721,740,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-721-740.nii.gz,0.113478,0.196783,0.11557483315789474,0.19678285,0.04334004416866438,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,524.4891967773438,34.224143981933594,1.0050896406173706,1.0779916048049927,166.45216369628906,150.6461639404297,34.22412872314453,0.05061928555369377,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,741,760,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-741-760.nii.gz,0.10331,0.170719,0.10511735631578946,0.17071915,0.043835514646358105,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,526.84765625,34.330101013183594,1.0454951524734497,1.1237373352050781,165.7239227294922,152.528564453125,34.330135345458984,0.04877401143312454,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,761,780,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-761-780.nii.gz,0.101028,0.209864,0.09961460789473685,0.20986375,0.04923216263939838,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,528.1431884765625,34.29648971557617,0.993632972240448,1.0705007314682007,165.75636291503906,153.63754272460938,34.29646682739258,0.045727722346782684,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,781,800,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-781-800.nii.gz,0.120233,0.209024,0.1230057947368421,0.20902414999999996,0.05276141748431751,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,523.8136596679688,34.327388763427734,1.02579927444458,1.101291298866272,163.90171813964844,151.64349365234375,34.32743835449219,0.04583979398012161,20.0,,train,load_error:nan
motion_free,ICC253,1,1,rest10,801,820,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC253_ses-1_task-rest10_run-001_chunk-801-820.nii.gz,0.11078,0.184659,0.11371738157894737,0.18465925,0.041456406986166656,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,525.9034423828125,34.3353271484375,1.0025134086608887,1.0985791683197021,170.1605682373047,155.22039794921875,34.33534622192383,0.04892230033874512,20.0,,train,load_error:nan
